"date","fsa","hot_spot_fsa","cum_cases_per_100","cum_hospitalizations_deaths_per_1000","cum_hospitalizations_per_1000","cum_deaths_per_1000"
2021-05-17,"L6B",1,3.73724069805729,NA,1.17989243771266,0.24695423114916
2021-05-17,"L6C",1,1.81180496150556,NA,0.85543199315654,0.17108639863131
2021-05-17,"L6E",1,2.72446555819477,NA,1.44893111638955,0.2375296912114
2021-05-17,"L6G",0,1.70462112132108,NA,NA,NA
2021-05-17,"L6H",0,2.29389509672067,NA,0.84214230948101,0.07541572920726
2021-05-17,"L6J",0,1.60803314373991,NA,0.49153851555368,NA
2021-05-17,"L6K",0,2.50455087565125,NA,1.19264327411964,NA
2021-05-17,"L6L",0,1.81958502775387,NA,0.74208198521773,NA
2021-05-17,"L6M",0,1.99754857343964,NA,0.66746762782005,0.08495042535892
2021-05-17,"L6P",1,9.69203418019155,NA,3.03951367781155,0.4492362982929
2021-05-17,"L6R",1,8.49700757957639,NA,2.86869094208544,0.3574407244132
2021-05-17,"L6S",1,6.31455512184152,NA,3.06812523091257,0.56222190095256
2021-05-17,"L6T",1,6.58636483748789,NA,3.03884435831939,0.48445344842773
2021-05-17,"L6V",1,6.12370752564393,NA,2.56953152301272,0.51390630460254
2021-05-17,"L6W",1,6.05630470783061,NA,2.99660910022869,0.47314880529927
2021-05-17,"L6X",1,6.83476720057821,NA,2.34314891235924,0.3030938891609
2021-05-17,"L6Y",1,7.0435934264769,NA,2.73275009793132,0.40105206215374
2021-05-17,"L6Z",1,5.42201762875003,NA,1.70010200612037,0.39233123218162
2021-05-17,"L7A",1,7.00151667006661,NA,2.26170097652266,0.21286597426096
2021-05-17,"L7B",0,3.75150388275183,NA,1.14841955594444,NA
2021-05-17,"L7C",1,5.95875773639366,NA,1.63747883766756,0.30529266464988
2021-05-17,"L7E",0,4.27066450567261,NA,1.02647217720151,NA
2021-05-17,"L7G",0,2.45711017918414,NA,1.56309569195578,0.70529927563858
2021-05-17,"L7J",0,1.79976003199573,NA,0.59992001066524,NA
2021-05-17,"L7K",0,2.60932592413627,NA,1.08721913505678,NA
2021-05-17,"L7L",0,1.83514416247553,NA,0.7870388144508,0.26874496103198
2021-05-17,"L7M",0,2.10019770955348,NA,0.70877009736263,0.20517029134181
2021-05-17,"L7N",0,1.77448651669694,NA,0.90820176051418,NA
2021-05-17,"L7P",0,2.11287270019546,NA,0.99283298687599,NA
2021-05-17,"L7R",0,1.77602108036891,NA,0.73781291172596,NA
2021-05-17,"L7S",0,2.08285297056337,NA,1.30658673430175,NA
2021-05-17,"L7T",0,1.85465938952901,NA,1.11178492015363,NA
2021-05-17,"L8B",0,2.06979209883373,NA,0.50707601530448,NA
2021-05-17,"L8E",0,3.4137766396111,NA,2.17023308303312,0.36893962411563
2021-05-17,"L8G",0,2.78887886210305,NA,2.06265308753384,0.42971939323622
2021-05-17,"L8H",0,2.69750180406172,NA,1.92433249716505,0.37799388337171
2021-05-17,"L8J",0,3.72940441345743,NA,1.5456967145723,0.19732298483902
2021-05-17,"L8K",0,2.99256134750762,NA,2.3940490780061,0.39900817966768
2021-05-17,"L8L",0,3.19398778769375,NA,2.79059486641063,0.49733373856823
2021-05-17,"L8M",0,2.55958210904342,NA,5.48481880509305,1.37120470127326
2021-05-17,"L8N",0,3.80310577204805,NA,2.81277468502783,0.52739525344272
2021-05-17,"L8P",0,2.5869828969512,NA,3.20926773903174,0.82188564048374
2021-05-17,"L8R",0,4.286416977022,NA,3.30264914623006,0.56215304616682
2021-05-17,"L8S",0,2.6843026648512,NA,2.13966154444661,0.58354405757635
2021-05-17,"L8T",0,2.95731995836094,NA,2.79171004069272,0.61512255133907
2021-05-17,"L8V",0,3.10578105781058,NA,3.33860481461958,0.48321911790546
2021-05-17,"L8W",1,3.71380250578125,NA,2.31249784281918,0.5867531839989
2021-05-17,"L9A",0,3.37303716421648,NA,2.2534606717459,0.46499982115392
2021-05-17,"L9B",0,3.61698217239478,NA,2.57305642345157,0.66164308031612
2021-05-17,"L9C",1,3.42185674485486,NA,1.7300260627303,0.38195380605734
2021-05-17,"L9E",1,4.33984082715462,NA,1.22440650295898,NA
2021-05-17,"L9G",0,2.09766550129694,NA,1.01499943611142,NA
2021-05-17,"L9H",0,1.58796614731302,NA,1.04668201800293,0.26914680462933
2021-05-17,"L9J",0,2.92712066905615,NA,0,0
2021-05-17,"L9K",0,2.86172297096717,NA,1.66241168437927,NA
2021-05-17,"L9L",0,1.27183967112025,NA,1.34892086330935,NA
2021-05-17,"L9M",0,1.20467117393977,NA,1.53657037492317,0.49170251997541
2021-05-17,"L9N",0,3.38821737889026,NA,1.42761968211668,NA
2021-05-17,"L9P",0,1.70250400751755,NA,1.43717870764469,0.44220883312144
2021-05-17,"L9R",0,2.65604249667995,NA,1.21735281097831,0.22133687472333
2021-05-17,"L9S",0,2.46757718351888,NA,1.34855962355102,0.34431309537473
2021-05-17,"L9T",0,3.53800538652729,NA,1.39857904369161,0.15184572474366
2021-05-17,"L9V",0,2.09205020920502,NA,0.86942346356572,NA
2021-05-17,"L9W",0,2.40577082861243,NA,1.24631769771131,0.26437042072664
2021-05-17,"L9X",0,1.63054285146152,NA,NA,NA
2021-05-17,"L9Y",0,0.87826797385621,NA,0.71486928104575,NA
2021-05-17,"L9Z",0,0.9857197017566,NA,1.01099456590421,0.29487341505539
2021-05-17,"M1B",1,6.51136197428431,NA,3.57679471325808,0.62494182722353
2021-05-17,"M1C",1,4.22914072229141,NA,2.88916562889166,0.47322540473225
2021-05-17,"M1E",1,5.105300300858,NA,3.45429558370167,0.61285889388255
2021-05-17,"M1G",1,6.69716428936751,NA,3.89270898448599,0.82400409160652
2021-05-17,"M1H",1,5.74299312533051,NA,3.66649039309008,0.84611316763617
2021-05-17,"M1J",1,6.58474379782054,NA,4.4284720612103,0.99698585671227
2021-05-17,"M1K",1,5.49045747965198,NA,3.70123491439798,0.70165590794275
2021-05-17,"M1L",1,5.20399970805051,NA,3.04114054935163,0.34060774152738
2021-05-17,"M1M",1,4.7399152768767,NA,4.08350188909667,1.03041636453841
2021-05-17,"M1N",0,2.61294065863711,NA,2.08074906966508,0.32011524148694
2021-05-17,"M1P",1,5.55094130675526,NA,3.71776617623794,0.65258661604177
2021-05-17,"M1R",1,5.36443315156879,NA,3.65432380734862,0.82793273760242
2021-05-17,"M1S",1,3.55336949526524,NA,2.20649076031994,0.43670129631332
2021-05-17,"M1T",1,4.066019514887,NA,3.26084230064966,0.90300248325683
2021-05-17,"M1V",1,3.74209819527693,NA,2.78405555009662,0.57318790737283
2021-05-17,"M1W",1,3.79951495553759,NA,3.10787748136172,0.73654899847301
2021-05-17,"M1X",1,7.94849282996781,NA,3.92156862745098,0.70237050043898
2021-05-17,"M2H",0,2.27699450380637,NA,1.67275458300618,0.37551633496057
2021-05-17,"M2J",1,3.47674803932398,NA,2.33348061416105,0.45565006075334
2021-05-17,"M2K",0,2.10508002783577,NA,1.49617258176757,0.27835768963118
2021-05-17,"M2L",0,2.56597704510564,NA,2.26624753271438,NA
2021-05-17,"M2M",1,3.54795645923188,NA,2.90100636681043,0.79585130416923
2021-05-17,"M2N",0,1.91482226693494,NA,1.22959982114912,0.29063268499888
2021-05-17,"M2P",0,1.90912135759741,NA,0.78151166685274,NA
2021-05-17,"M2R",1,6.68131594767719,NA,4.18748315678186,0.72555401231369
2021-05-17,"M3A",1,4.12596624661348,NA,2.98262620237119,0.62138045882733
2021-05-17,"M3B",0,1.655672823219,NA,1.2532981530343,NA
2021-05-17,"M3C",1,5.47906836446685,NA,3.59812983431366,1.20655850731476
2021-05-17,"M3H",1,5.24573582823778,NA,3.5860420210565,1.19534734035217
2021-05-17,"M3J",1,7.50699751548888,NA,4.18278453942196,0.66043966411926
2021-05-17,"M3K",1,7.67335445265752,NA,3.75454652117799,0.70397747272087
2021-05-17,"M3L",1,9.59287648597788,NA,6.6094459999082,1.37696791664754
2021-05-17,"M3M",1,8.2578904391664,NA,5.36088330315618,0.78105584549295
2021-05-17,"M3N",1,9.68282565885952,NA,7.70938953366573,1.4036116814011
2021-05-17,"M4A",1,4.80927677754043,NA,3.84498016478486,0.7934086054318
2021-05-17,"M4B",0,3.32793753570748,NA,2.66615882689012,0.76175966482575
2021-05-17,"M4C",0,3.32581066634992,NA,2.73191590450172,0.50905265301274
2021-05-17,"M4E",0,1.64744645799012,NA,0.84124925514389,NA
2021-05-17,"M4G",0,1.87382599532689,NA,0.9162963302332,NA
2021-05-17,"M4H",1,7.3941908713693,NA,4.89626556016598,0.87136929460581
2021-05-17,"M4J",0,2.95699591027389,NA,2.28033213533276,0.49572437724625
2021-05-17,"M4K",0,2.30173971983733,NA,1.9487121554451,0.36714866696792
2021-05-17,"M4L",0,2.03154236835071,NA,1.2563485699011,0.32076984763432
2021-05-17,"M4M",0,2.45444271789801,NA,1.55389179262608,0.28252578047747
2021-05-17,"M4N",0,2.10234034113447,NA,1.19000396667989,NA
2021-05-17,"M4P",0,2.34918681994694,NA,0.84586104809874,NA
2021-05-17,"M4R",0,1.7939214232765,NA,0.88954781319496,NA
2021-05-17,"M4S",0,2.20185135256583,NA,1.88730115934214,0.56918606392858
2021-05-17,"M4T",0,1.72975683128604,NA,0.83563131946185,NA
2021-05-17,"M4V",0,1.76406773265412,NA,1.50936276590727,0.56601103721523
2021-05-17,"M4W",0,1.76155661735076,NA,0.97864256519487,NA
2021-05-17,"M4X",1,4.81250512841553,NA,3.61040452941659,0.53335521457291
2021-05-17,"M4Y",0,2.12464589235128,NA,1.49369044553181,0.20602626834921
2021-05-17,"M5A",1,3.72347448835235,NA,3.5084410072621,0.35838913515043
2021-05-17,"M5B",1,2.89392865579967,NA,1.5946137491141,NA
2021-05-17,"M5C",0,2.60074306944841,NA,2.57216347527865,0
2021-05-17,"M5E",0,2.03350279189933,NA,0.91674306192183,NA
2021-05-17,"M5G",0,1.45135431609147,NA,0.75942958400135,NA
2021-05-17,"M5H",0,2.15022091310751,NA,NA,0
2021-05-17,"M5J",0,1.58388520971302,NA,0.38631346578366,0
2021-05-17,"M5M",0,2.35258068909165,NA,1.12351899768487,NA
2021-05-17,"M5N",1,3.82050354133278,NA,3.15359561598511,0.67207775422634
2021-05-17,"M5P",0,1.9452642876308,NA,0.84965566586173,0.31303103479116
2021-05-17,"M5R",0,2.00442355543268,NA,1.86618744816146,0.38014929499585
2021-05-17,"M5S",0,1.64319248826291,NA,1.30412102243088,NA
2021-05-17,"M5T",0,2.8810235338065,NA,2.75494957041464,0.56032872618603
2021-05-17,"M5V",1,2.6237258583691,NA,0.87178111587983,0.13412017167382
2021-05-17,"M6A",1,7.14834447261274,NA,5.03188138588,0.80663747407237
2021-05-17,"M6B",1,6.34028172383886,NA,4.42623441098185,0.74767473158477
2021-05-17,"M6C",0,3.17980062577312,NA,2.65589754784254,0.47296805646511
2021-05-17,"M6E",1,5.41476503910282,NA,3.57773547691673,0.61922344792789
2021-05-17,"M6G",0,2.36067785178316,NA,2.13585138970857,0.73068600174241
2021-05-17,"M6H",1,3.55269803037955,NA,2.68054854123771,0.60215220853891
2021-05-17,"M6J",0,2.65554075725041,NA,1.87545867195782,0.16308336277894
2021-05-17,"M6K",1,3.9797250935169,NA,3.6521392682441,0.48695190243255
2021-05-17,"M6L",1,8.17711425905505,NA,6.82839935533124,1.90855882602426
2021-05-17,"M6M",1,7.40442406592726,NA,4.91562880806328,0.99138732263461
2021-05-17,"M6N",1,6.38685349445087,NA,5.05634828812615,0.70703175215323
2021-05-17,"M6P",0,2.34478562270465,NA,1.8688745463633,0.45635308690267
2021-05-17,"M6R",0,2.04551492074737,NA,1.5496325157177,0.48702736208271
2021-05-17,"M6S",0,2.2302027220444,NA,1.87368256694512,0.49444401072163
2021-05-17,"M8V",1,3.41567746765052,NA,2.41685381242648,0.57747834456208
2021-05-17,"M8W",0,3.15798085576372,NA,1.96351141291009,0.53178434099648
2021-05-17,"M8X",0,2.00269269606193,NA,2.10366879838438,0.673174015483
2021-05-17,"M8Y",0,2.94515771770786,NA,1.55871856926043,NA
2021-05-17,"M8Z",0,3.8552321007081,NA,1.67191188040913,0.44256490952006
2021-05-17,"M9A",1,3.8858108275982,NA,3.40381127481428,0.59628810653681
2021-05-17,"M9B",1,3.53840824918068,NA,2.2381497961685,0.42631424688924
2021-05-17,"M9C",1,3.8427623335035,NA,2.66858495382188,0.58012716387432
2021-05-17,"M9L",1,8.96945186683036,NA,6.1385137574926,1.51657398714523
2021-05-17,"M9M",1,9.5018517173771,NA,4.53852298308039,0.83508822888679
2021-05-17,"M9N",1,7.36185926754074,NA,6.40308974489278,1.35515126876038
2021-05-17,"M9P",1,5.32514080901178,NA,3.28554360812425,1.28008192524322
2021-05-17,"M9R",1,5.75566100361419,NA,4.30260861013449,0.71300371253657
2021-05-17,"M9V",1,8.75168360475083,NA,5.44875719358394,0.85710787314804
2021-05-17,"M9W",1,7.20160733345891,NA,4.58341181641238,0.60693581130575
2021-05-17,"N0A",0,2.49707642567242,NA,0.82547981013964,0.27515993671321
2021-05-17,"N0B",0,1.95236323875869,NA,0.75524443993552,0.11272305073665
2021-05-17,"N0C",0,1.14986376021798,NA,NA,0
2021-05-17,"N0E",0,1.91913900661936,NA,0.85718367541312,NA
2021-05-17,"N0G",0,1.541784080935,NA,0.70448561001524,0.18478311082367
2021-05-17,"N0H",0,0.48026765478289,NA,0.23383818397669,NA
2021-05-17,"N0J",0,1.86153467108325,NA,1.34139998357469,0.21900407895097
2021-05-17,"N0K",0,0.99877544772693,NA,0.53574161947038,NA
2021-05-17,"N0L",0,1.25195050259462,NA,0.59875893602352,0.10886526109518
2021-05-17,"N0M",0,1.0817791726264,NA,0.30550888058769,NA
2021-05-17,"N0N",0,2.04315062348614,NA,0.74010944648784,NA
2021-05-17,"N0P",0,2.32600610970913,NA,1.06255810864657,0.23243458626644
2021-05-17,"N0R",0,2.33348697856649,NA,0.97948836137359,0.15364523315664
2021-05-17,"N1A",0,2.58418740849195,NA,0.73206442166911,NA
2021-05-17,"N1C",0,2.33341351936493,NA,1.44334856867934,NA
2021-05-17,"N1E",0,2.31553336968833,NA,0.85993539997483,NA
2021-05-17,"N1G",0,2.49850153001672,NA,0.72557493927253,NA
2021-05-17,"N1H",0,2.58477287268074,NA,1.10897846022606,0.42653017701002
2021-05-17,"N1K",1,3.42624854819977,NA,1.32736021237763,NA
2021-05-17,"N1L",0,2.58849557522124,NA,1.21681415929204,NA
2021-05-17,"N1M",0,2.36507605751198,NA,0.62513023546572,NA
2021-05-17,"N1P",0,2.43592703763565,NA,NA,NA
2021-05-17,"N1R",0,2.21315633719455,NA,1.09917984273273,0.21138073898706
2021-05-17,"N1S",0,1.95636875439831,NA,0.93830635702557,0.32840722495895
2021-05-17,"N1T",0,2.70756413897567,NA,0.94670074789359,0
2021-05-17,"N2A",0,2.18116942909761,NA,1.58264272559853,0.17265193370166
2021-05-17,"N2B",0,2.24627875507443,NA,1.3531799729364,0.32476319350474
2021-05-17,"N2C",1,3.42968398981579,NA,1.64744645799012,0.54914881933004
2021-05-17,"N2E",0,2.79165833833034,NA,1.57683167877052,0.28871565949319
2021-05-17,"N2G",0,2.17562401619069,NA,2.19248931864178,0.73082977288059
2021-05-17,"N2H",0,1.46097177385978,NA,1.24161907126894,0.28971111662942
2021-05-17,"N2J",0,1.84959844244342,NA,1.36286201022147,0.34071550255537
2021-05-17,"N2K",0,1.51626392568711,NA,1.27685383215756,NA
2021-05-17,"N2L",0,1.93063684808247,NA,0.96095046737136,NA
2021-05-17,"N2M",0,2.73843715955234,NA,1.26275131227097,0.27235812617609
2021-05-17,"N2N",0,2.2196460840806,NA,1.12516621773671,NA
2021-05-17,"N2P",0,2.44015265409969,NA,1.04082340696195,0.50113719594464
2021-05-17,"N2R",0,2.81896692194884,NA,0.65178425941014,NA
2021-05-17,"N2T",0,1.3711463123829,NA,0.80906148867314,NA
2021-05-17,"N2V",0,1.11382648745183,NA,0.5169658802519,NA
2021-05-17,"N2Z",0,0.46387294598632,NA,0,0
2021-05-17,"N3A",0,1.21713170283615,NA,0.51670685497761,NA
2021-05-17,"N3B",0,2.55200680535148,NA,1.77867140979043,0.85066893511716
2021-05-17,"N3C",0,2.01411203498195,NA,0.99380528041872,NA
2021-05-17,"N3E",0,4.08777969018933,NA,NA,NA
2021-05-17,"N3H",0,2.1432731508445,NA,0.9706853038245,NA
2021-05-17,"N3L",0,1.65723981900453,NA,0.73529411764706,NA
2021-05-17,"N3P",0,2.01543739279588,NA,0.85763293310463,0
2021-05-17,"N3R",0,1.57439265978522,NA,0.57345428005422,NA
2021-05-17,"N3S",0,2.24356775300172,NA,1.06346483704974,0.20583190394511
2021-05-17,"N3T",0,2.25020024028835,NA,0.90108129755707,0.20024028834602
2021-05-17,"N3V",0,0.81967213114754,NA,0,0
2021-05-17,"N3W",0,2.47145903901643,NA,0.50181909421654,NA
2021-05-17,"N3Y",0,1.59495992663184,NA,0.87722795964751,NA
2021-05-17,"N4B",0,1.26696832579186,NA,1.13122171945701,NA
2021-05-17,"N4G",0,1.77694437003304,NA,0.9375837128315,NA
2021-05-17,"N4K",0,0.72367783413563,NA,0.419991600168,NA
2021-05-17,"N4L",0,0.51540487916619,NA,NA,0
2021-05-17,"N4N",0,0.71855169839492,NA,NA,0
2021-05-17,"N4S",0,1.31207950643477,NA,0.3908321934061,NA
2021-05-17,"N4T",0,1.87972353207157,NA,0.90433434532653,NA
2021-05-17,"N4V",0,1.28571428571429,NA,NA,0
2021-05-17,"N4W",0,2.43307146670735,NA,1.83052398749142,NA
2021-05-17,"N4X",0,0.67685167279056,NA,NA,NA
2021-05-17,"N4Z",0,1.7455391776571,NA,NA,0
2021-05-17,"N5A",0,1.17099363093708,NA,0.74258132693571,0.51409476480165
2021-05-17,"N5C",0,1.12919694876569,NA,NA,0
2021-05-17,"N5H",1,2.82417072604964,NA,1.85571793087451,0.57991185339828
2021-05-17,"N5L",0,0.89012517385257,NA,NA,NA
2021-05-17,"N5P",0,1.28020842691582,NA,0.62887431497619,NA
2021-05-17,"N5R",0,1.22162400428198,NA,0.881584332987,0.28336639274582
2021-05-17,"N5V",0,2.52868248417767,NA,1.56055833309251,0.20229459873421
2021-05-17,"N5W",0,1.73566704425038,NA,1.09621076478971,0.21924215295794
2021-05-17,"N5X",0,1.64975602199675,NA,1.16180001549067,0.41308444995224
2021-05-17,"N5Y",0,2.68852792912063,NA,1.65487041091705,0.25459544783339
2021-05-17,"N5Z",0,2.01359930876442,NA,1.20214884105338,0.30053721026335
2021-05-17,"N6A",0,4.56760048721072,NA,1.29415347137637,NA
2021-05-17,"N6B",0,1.61632012553943,NA,1.0200078462142,0.54923499411534
2021-05-17,"N6C",0,1.68557827609952,NA,1.49696116882728,0.329331457142
2021-05-17,"N6E",0,2.88130687847702,NA,1.22198282792552,NA
2021-05-17,"N6G",0,1.96574944197475,NA,0.67525744189972,0.15005720931105
2021-05-17,"N6H",0,2.01602136181575,NA,1.51312861593235,0.42278593680463
2021-05-17,"N6J",0,1.44689687510467,NA,0.90431054694042,NA
2021-05-17,"N6K",0,1.41856392294221,NA,0.90067550662997,0.20015011258444
2021-05-17,"N6L",0,3.77012431220705,NA,1.4265335235378,0
2021-05-17,"N6M",0,2.9730051135688,NA,1.54596265905577,NA
2021-05-17,"N6N",0,1.19363395225464,NA,0,0
2021-05-17,"N6P",0,1.62064282480761,NA,0.99592575826166,NA
2021-05-17,"N7A",0,0.40357004268529,NA,NA,0
2021-05-17,"N7G",0,1.198102596704,NA,1.07584722969338,NA
2021-05-17,"N7L",0,1.21278941565601,NA,0.73502388827637,NA
2021-05-17,"N7M",0,1.23223801065719,NA,0.22202486678508,NA
2021-05-17,"N7S",0,2.4190427041672,NA,1.35466391433363,0.45155463811121
2021-05-17,"N7T",0,2.41312400776151,NA,1.37590403951314,0.42335508908097
2021-05-17,"N7V",0,2.48524386455421,NA,0.93196644920783,NA
2021-05-17,"N7W",0,2.63258298359405,NA,NA,0
2021-05-17,"N7X",0,2.23367697594502,NA,0,NA
2021-05-17,"N8A",0,3.31390398847338,NA,0.72041391053769,NA
2021-05-17,"N8H",1,5.39153140856355,NA,3.5013797810154,0.71214504020652
2021-05-17,"N8M",0,2.39456458695832,NA,0.9942828734775,NA
2021-05-17,"N8N",0,2.49664629602027,NA,1.63958861231182,0.33537039797287
2021-05-17,"N8P",0,2.9690333848324,NA,1.00759051521462,NA
2021-05-17,"N8R",0,3.23664540903792,NA,2.12576287457999,0.68572995954193
2021-05-17,"N8S",0,2.61687618108619,NA,2.54703804124558,0.61621888094651
2021-05-17,"N8T",0,3.12067260138477,NA,1.82987141444115,0.59347181008902
2021-05-17,"N8W",0,2.70590412733666,NA,1.48065889320748,0.40718119563206
2021-05-17,"N8X",1,2.43031498161275,NA,1.7587805787987,0.47966743058146
2021-05-17,"N8Y",1,2.71138873800471,NA,2.76118051783451,1.49375339489408
2021-05-17,"N9A",1,3.58483905131744,NA,3.3056259828621,0.93071022818447
2021-05-17,"N9B",1,2.93634121837611,NA,1.59831948123116,0.45666270892319
2021-05-17,"N9C",1,2.88606504415249,NA,2.08198722090602,0.5743413023189
2021-05-17,"N9E",0,2.88113798923089,NA,2.0895282488146,0.56256529775778
2021-05-17,"N9G",0,2.87668305193417,NA,1.66702286813422,0.25646505663603
2021-05-17,"N9H",0,2.60606060606061,NA,1.06060606060606,NA
2021-05-17,"N9J",0,2.16346153846154,NA,0.87832840236686,NA
2021-05-17,"N9K",0,2.32401481980465,NA,NA,NA
2021-05-17,"N9V",0,1.97411713094977,NA,0.96512393068655,NA
2021-05-17,"N9Y",1,5.22924543372917,NA,1.86378401405826,0.31950583098142
2021-05-17,"P0A",0,0.17510347023241,NA,NA,0
2021-05-17,"P0B",0,0.7015857760692,NA,NA,0
2021-05-17,"P0C",0,0.53464499572284,NA,NA,0
2021-05-17,"P0E",0,0.69500133654103,NA,NA,NA
2021-05-17,"P0G",0,1.25306456006538,NA,NA,0
2021-05-17,"P0H",0,0.25087664281438,NA,0.25657838469652,0
2021-05-17,"P0J",0,0.48625981441827,NA,0.26766595289079,NA
2021-05-17,"P0K",0,1.0996447301641,NA,0.59211639316529,NA
2021-05-17,"P0L",0,0.64137804654572,NA,0.4031519149716,NA
2021-05-17,"P0M",0,0.56962725362239,NA,0.33182170113925,NA
2021-05-17,"P0N",0,1.09327292425884,NA,NA,NA
2021-05-17,"P0P",0,0.32326590930082,NA,NA,NA
2021-05-17,"P0R",0,0.29327718453903,NA,NA,NA
2021-05-17,"P0S",0,0.19090909090909,NA,0,0
2021-05-17,"P0T",0,0.98114871568736,NA,0.55120714364458,NA
2021-05-17,"P0V",0,0.89626799882457,NA,0.51425213047311,NA
2021-05-17,"P0W",0,1.3493046950296,NA,NA,0
2021-05-17,"P0X",0,3.22310590205107,NA,1.56969443281708,NA
2021-05-17,"P1A",0,0.41054451166811,NA,0.43215211754538,NA
2021-05-17,"P1B",0,0.28147033414152,NA,NA,0
2021-05-17,"P1C",0,0.1934770591487,NA,0,0
2021-05-17,"P1H",0,0.49441100601892,NA,0.32244196044712,NA
2021-05-17,"P1L",0,0.54686230981645,NA,NA,0
2021-05-17,"P1P",0,0.46768309793284,NA,NA,0
2021-05-17,"P2A",0,0.48716260697828,NA,NA,NA
2021-05-17,"P2B",0,0.34725667228892,NA,NA,0
2021-05-17,"P2N",0,0.74461136512084,NA,0.91443500979752,NA
2021-05-17,"P3A",0,1.21941777640136,NA,0.73552183338495,NA
2021-05-17,"P3B",0,1.23357622353549,NA,0.80325893625567,NA
2021-05-17,"P3C",0,1.32267991146143,NA,1.1877125735572,NA
2021-05-17,"P3E",0,1.02054167211828,NA,1.40651576606045,0.3270966897815
2021-05-17,"P3G",0,1.34228187919463,NA,0,0
2021-05-17,"P3L",0,1.23004139562389,NA,0.70963926670609,0
2021-05-17,"P3N",0,0.82319255547602,NA,NA,0
2021-05-17,"P3P",0,0.85314597578571,NA,0.3763879304937,0
2021-05-17,"P3Y",0,0.71383844708829,NA,NA,0
2021-05-17,"P4N",0,1.10442503852646,NA,0.99068026711675,NA
2021-05-17,"P4P",0,0.80459770114943,NA,NA,0
2021-05-17,"P4R",0,0.75545003237643,NA,NA,NA
2021-05-17,"P5A",0,0.2359450004068,NA,NA,NA
2021-05-17,"P5E",0,0.48780487804878,NA,NA,0
2021-05-17,"P5N",0,0.36802760207016,NA,NA,0
2021-05-17,"P6A",0,0.41479524438573,NA,NA,0
2021-05-17,"P6B",0,0.23775757070159,NA,0,0
2021-05-17,"P6C",0,0.22819724178986,NA,NA,0
2021-05-17,"P7A",0,1.81168747586562,NA,1.2228085982752,0.48268760458231
2021-05-17,"P7B",0,2.09860350281614,NA,1.27304991898773,0.23146362163413
2021-05-17,"P7C",0,2.21921730830417,NA,1.51129494113904,0.31816735602927
2021-05-17,"P7E",0,1.90357511172224,NA,1.67583361980062,0.3867308353386
2021-05-17,"P7G",0,1.11692015209126,NA,NA,NA
2021-05-17,"P7J",0,1.37721337864425,NA,NA,0
2021-05-17,"P7K",0,1.0729280049759,NA,0.93298087389209,NA
2021-05-17,"P7L",0,1.77038626609442,NA,NA,0
2021-05-17,"P8N",0,0.50645733096987,NA,0,NA
2021-05-17,"P8T",0,1.31036513545347,NA,NA,NA
2021-05-17,"P9A",0,0.67573204304663,NA,NA,0
2021-05-17,"P9N",0,0.99756546523366,NA,0.53441007066089,NA
2021-05-25,"K0A",0,1.4170125704086,NA,0.47149556709971,0.06735650958567
2021-05-25,"K0B",0,1.44103476713399,NA,1.08511654151656,NA
2021-05-25,"K0C",0,1.5754838482031,NA,0.93505760307687,0.15878336656022
2021-05-25,"K0E",0,0.65031455432247,NA,0.25918333686765,NA
2021-05-25,"K0G",0,0.85906552760941,NA,0.35794396983725,NA
2021-05-25,"K0H",0,0.54963357761492,NA,0.22901399067288,0
2021-05-25,"K0J",0,0.56537490394116,NA,0.27445383686464,NA
2021-05-25,"K0K",0,0.54164446812289,NA,0.29059911851601,0.05650538415589
2021-05-25,"K0L",0,0.66667489722095,NA,0.25926246003037,0.11111248287016
2021-05-25,"K0M",0,0.82194763485929,NA,0.38103532741821,NA
2021-05-25,"K1B",0,2.20736750985861,NA,1.49081465807444,NA
2021-05-25,"K1C",0,1.82897862232779,NA,1.11638954869359,0.2375296912114
2021-05-25,"K1E",0,1.4421343588511,NA,0.96142290590073,0
2021-05-25,"K1G",0,3.00684727597499,NA,1.88548179021534,0.59541530217327
2021-05-25,"K1H",0,2.22295225580377,NA,2.19010074463425,0.49277266754271
2021-05-25,"K1J",0,2.52608962553714,NA,1.71884591774095,0.27624309392265
2021-05-25,"K1K",0,2.91549070770542,NA,2.0767879013792,0.42600777464189
2021-05-25,"K1L",0,2.23117892615518,NA,2.30315243990212,0.52780576747757
2021-05-25,"K1M",0,1.48331273176761,NA,1.48331273176761,0.98887515451174
2021-05-25,"K1N",0,3.26318507520496,NA,1.87205474146279,0.25821444709832
2021-05-25,"K1P",0,1.54241645244216,NA,NA,0
2021-05-25,"K1R",0,1.92815979895143,NA,1.12656527579185,NA
2021-05-25,"K1S",0,1.49583345602309,NA,0.50057418803922,NA
2021-05-25,"K1T",1,3.66947601509366,NA,1.78502835709605,0.29373884357277
2021-05-25,"K1V",1,3.07261272696315,NA,1.20737427054471,0.21670820240546
2021-05-25,"K1W",0,3.31045331045331,NA,1.001001001001,NA
2021-05-25,"K1X",0,2.00954534036674,NA,NA,NA
2021-05-25,"K1Y",0,1.3670045140959,NA,0.72395877693553,0.25551486244783
2021-05-25,"K1Z",0,2.13879058316664,NA,1.26942606554855,0.26927219572242
2021-05-25,"K2A",0,1.06932534352722,NA,0.82653166649447,0.51658229155905
